,kboTIME,RA,DEC
22012,2455294.3170714574,21.64339,0.53782
22013,2455295.317067415,21.6778,0.55211
22014,2455296.3170649884,21.71226,0.56634
22015,2455297.3170641777,21.74674,0.58051
22016,2455298.3170649842,21.78125,0.5946
22017,2455299.3170674066,21.81577,0.60862
22018,2455300.3170714444,21.85031,0.62257
22019,2455301.3170770956,21.88484,0.63643
22020,2455302.3170843576,21.91937,0.65021
22021,2455303.3170932266,21.95388,0.66391
22022,2455304.317103699,21.98837,0.67752
22023,2455305.317115769,22.02283,0.69103
22024,2455306.3171294304,22.05725,0.70445
22025,2455307.317144677,22.09162,0.71777
22026,2455308.3171615014,22.12593,0.731
22027,2455309.317179895,22.16018,0.74411
22028,2455310.3171998505,22.19437,0.75713
22029,2455311.3172213593,22.22847,0.77004
22030,2455312.3172444124,22.2625,0.78283
22031,2455313.3172690026,22.29643,0.79552
22032,2455314.3172951215,22.33026,0.80809
22033,2455315.3173227618,22.364,0.82054
22034,2455316.317351916,22.39762,0.83288
22035,2455317.317382577,22.43113,0.84509
22036,2455318.317414737,22.46451,0.85718
22037,2455319.317448389,22.49777,0.86915
22038,2455320.317483525,22.53088,0.88098
22039,2455321.317520136,22.56386,0.89269
22040,2455322.3175582145,22.59668,0.90426
22041,2455323.317597751,22.62934,0.91569
22042,2455324.3176387358,22.66184,0.92699
22043,2455325.3176811584,22.69417,0.93814
22044,2455326.3177250084,22.72632,0.94915
22045,2455327.317770274,22.75828,0.96002
22046,2455328.317816944,22.79005,0.97073
22047,2455329.3178650048,22.82161,0.9813
22048,2455330.3179144436,22.85297,0.99171
22049,2455331.3179652463,22.88411,1.00197
22050,2455332.318017397,22.91503,1.01207
22051,2455333.31807088,22.94571,1.02201
22052,2455334.3181256796,22.97616,1.03179
22053,2455335.3181817774,23.00637,1.04141
22054,2455336.318239156,23.03632,1.05086
22055,2455337.3182977983,23.06602,1.06015
22056,2455338.3183576856,23.09546,1.06926
22057,2455339.3184188004,23.12463,1.07821
22058,2455340.318481125,23.15352,1.08699
22059,2455341.3185446416,23.18213,1.09559
22060,2455342.318609334,23.21046,1.10403
22061,2455343.3186751846,23.2385,1.11228
22062,2455344.3187421774,23.26624,1.12036
22063,2455345.318810296,23.29369,1.12827
22064,2455346.3188795233,23.32082,1.13599
22065,2455347.3189498433,23.34765,1.14353
22066,2455348.319021239,23.37415,1.1509
22067,2455349.319093693,23.40034,1.15807
22068,2455350.3191671874,23.42619,1.16507
22069,2455351.319241705,23.45171,1.17187
22070,2455352.3193172268,23.47689,1.17849
22071,2455353.319393734,23.50172,1.18492
22072,2455354.3194712074,23.52621,1.19116
22073,2455355.3195496267,23.55033,1.1972
22074,2455356.319628972,23.57409,1.20305
22075,2455357.319709222,23.59749,1.20871
22076,2455358.3197903545,23.62051,1.21417
22077,2455359.319872348,23.64315,1.21943
22078,2455360.319955178,23.6654,1.2245
22079,2455361.3200388215,23.68727,1.22937
22080,2455362.320123254,23.70873,1.23404
22081,2455363.3202084494,23.7298,1.2385
22082,2455364.3202943834,23.75047,1.24277
22083,2455365.320381031,23.77072,1.24684
22084,2455366.3204683666,23.79056,1.2507
22085,2455367.320556366,23.80999,1.25436
22086,2455368.3206450054,23.829,1.25783
22087,2455369.3207342606,23.84758,1.26108
22088,2455370.320824108,23.86574,1.26414
22089,2455371.320914525,23.88346,1.267
22090,2455372.321005489,23.90076,1.26965
22091,2455373.3210969768,23.91762,1.2721
22092,2455374.3211889653,23.93403,1.27435
22093,2455375.321281432,23.95001,1.27639
22094,2455376.3213743544,23.96554,1.27823
22095,2455377.3214677083,23.98062,1.27986
22096,2455378.3215614716,23.99525,1.2813
22097,2455379.321655619,24.00942,1.28253
22098,2455380.3217501272,24.02314,1.28355
22099,2455381.321844972,24.03639,1.28437
22100,2455382.3219401278,24.04917,1.28498
22101,2455383.32203557,24.06149,1.28539
22102,2455384.3221312724,24.07334,1.2856
22103,2455385.322227209,24.08471,1.2856
22104,2455386.322323353,24.0956,1.2854
22105,2455387.322419677,24.10601,1.28499
22106,2455388.3225161526,24.11594,1.28438
22107,2455389.322612752,24.12538,1.28357
22108,2455390.322709446,24.13434,1.28256
22109,2455391.322806204,24.1428,1.28134
22110,2455392.322902999,24.15078,1.27993
22111,2455393.322999801,24.15826,1.27832
22112,2455394.3230965817,24.16525,1.2765
22113,2455395.323193314,24.17175,1.2745
22114,2455396.3232899704,24.17776,1.27229
22115,2455397.3233865243,24.18327,1.2699
22116,2455398.3234829507,24.18828,1.26731
22117,2455399.323579223,24.19281,1.26453
22118,2455400.3236753154,24.19684,1.26155
22119,2455401.323771204,24.20037,1.25839
22120,2455402.323866863,24.20342,1.25504
22121,2455403.323962267,24.20596,1.25151
22122,2455404.3240573914,24.20802,1.24779
22123,2455405.3241522107,24.20958,1.24388
22124,2455406.3242466995,24.21064,1.23979
22125,2455407.324340833,24.21122,1.23552
22126,2455408.3244345845,24.21129,1.23108
22127,2455409.3245279286,24.21088,1.22645
22128,2455410.324620839,24.20997,1.22164
22129,2455411.32471329,24.20857,1.21666
22130,2455412.324805254,24.20668,1.21151
22131,2455413.3248967044,24.20429,1.20618
22132,2455414.3249876136,24.20142,1.20068
22133,2455415.325077954,24.19806,1.19502
22134,2455416.325167698,24.1942,1.18918
22135,2455417.325256816,24.18986,1.18319
22136,2455418.3253452796,24.18504,1.17703
22137,2455419.3254330605,24.17973,1.17071
22138,2455420.3255201303,24.17394,1.16424
22139,2455421.325606461,24.16768,1.15761
22140,2455422.325692027,24.16094,1.15083
22141,2455423.325776801,24.15373,1.1439
22142,2455424.325860759,24.14606,1.13683
22143,2455425.325943876,24.13792,1.12961
22144,2455426.3260261295,24.12932,1.12225
22145,2455427.326107495,24.12027,1.11476
22146,2455428.326187951,24.11077,1.10713
22147,2455429.326267474,24.10082,1.09937
22148,2455430.326346042,24.09043,1.09148
22149,2455431.3264236334,24.0796,1.08346
22150,2455432.3265002253,24.06833,1.07532
22151,2455433.326575797,24.05663,1.06706
22152,2455434.3266503257,24.04451,1.05869
22153,2455435.3267237903,24.03196,1.05019
22154,2455436.3267961685,24.019,1.04159
22155,2455437.3268674384,24.00562,1.03287
22156,2455438.3269375786,23.99183,1.02405
22157,2455439.3270065673,23.97764,1.01513
22158,2455440.3270743825,23.96305,1.0061
22159,2455441.3271410014,23.94806,0.99698
22160,2455442.3272064026,23.93269,0.98777
22161,2455443.327270563,23.91693,0.97846
22162,2455444.327333461,23.90079,0.96907
22163,2455445.3273950736,23.88427,0.95959
22164,2455446.3274553786,23.86739,0.95004
22165,2455447.3275143537,23.85015,0.94041
22166,2455448.327571978,23.83256,0.93071
22167,2455449.3276282307,23.81462,0.92094
22168,2455450.3276830935,23.79634,0.91111
22169,2455451.3277365477,23.77773,0.90122
22170,2455452.327788577,23.7588,0.89127
22171,2455453.327839165,23.73955,0.88128
22172,2455454.327888297,23.72,0.87123
22173,2455455.327935958,23.70015,0.86115
22174,2455456.327982134,23.68,0.85102
22175,2455457.3280268116,23.65958,0.84086
22176,2455458.328069978,23.63887,0.83066
22177,2455459.3281116188,23.6179,0.82044
22178,2455460.328151723,23.59667,0.8102
22179,2455461.3281902773,23.57519,0.79993
22180,2455462.3282272704,23.55346,0.78965
22181,2455463.3282626895,23.5315,0.77935
22182,2455464.3282965235,23.50931,0.76905
22183,2455465.3283287613,23.4869,0.75874
22184,2455466.3283593906,23.46427,0.74842
22185,2455467.3283884004,23.44145,0.73812
22186,2455468.32841578,23.41842,0.72781
22187,2455469.328441518,23.39521,0.71752
22188,2455470.3284656033,23.37182,0.70725
22189,2455471.328488025,23.34827,0.69699
22190,2455472.328508773,23.32455,0.68676
22191,2455473.3285278366,23.30068,0.67655
22192,2455474.3285452058,23.27666,0.66637
22193,2455475.328560872,23.25252,0.65624
22194,2455476.3285748265,23.22825,0.64614
22195,2455477.3285870627,23.20387,0.63609
22196,2455478.3285975745,23.17939,0.62608
22197,2455479.328606358,23.15482,0.61613
22198,2455480.3286134093,23.13016,0.60624
22199,2455481.3286187267,23.10544,0.59642
22200,2455482.3286223095,23.08066,0.58666
22201,2455483.328624157,23.05583,0.57697
22202,2455484.328624269,23.03096,0.56735
22203,2455485.328622646,23.00606,0.55782
22204,2455486.328619289,22.98114,0.54836
22205,2455487.3286142005,22.95621,0.539
22206,2455488.328607381,22.93128,0.52972
22207,2455489.328598833,22.90636,0.52054
22208,2455490.3285885593,22.88146,0.51145
22209,2455491.3285765625,22.85659,0.50247
22210,2455492.328562846,22.83176,0.49358
22211,2455493.328547413,22.80698,0.48481
22212,2455494.328530267,22.78225,0.47615
22213,2455495.3285114113,22.75759,0.46761
22214,2455496.3284908505,22.73301,0.45918
22215,2455497.328468588,22.70851,0.45088
22216,2455498.3284446285,22.68411,0.4427
22217,2455499.328418976,22.65981,0.43465
22218,2455500.3283916363,22.63563,0.42674
22219,2455501.3283626144,22.61157,0.41896
22220,2455502.328331916,22.58765,0.41132
22221,2455503.3282995494,22.56387,0.40383
22222,2455504.3282655217,22.54025,0.39649
22223,2455505.3282298422,22.51679,0.3893
22224,2455506.3281925223,22.49351,0.38226
22225,2455507.328153573,22.47042,0.37538
22226,2455508.328113008,22.44753,0.36867
22227,2455509.328070841,22.42484,0.36212
22228,2455510.328027087,22.40237,0.35573
22229,2455511.327981761,22.38012,0.34952
22230,2455512.3279348803,22.35812,0.34348
22231,2455513.3278864594,22.33635,0.33762
22232,2455514.3278365163,22.31484,0.33194
22233,2455515.3277850677,22.29359,0.32644
22234,2455516.327732131,22.27262,0.32112
22235,2455517.3276777235,22.25192,0.31599
22236,2455518.327621863,22.23151,0.31105
22237,2455519.3275645683,22.21139,0.3063
22238,2455520.3275058568,22.19158,0.30173
22239,2455521.327445747,22.17208,0.29737
22240,2455522.3273842577,22.1529,0.2932
22241,2455523.327321407,22.13404,0.28923
22242,2455524.3272572136,22.11552,0.28546
22243,2455525.3271916956,22.09733,0.28189
22244,2455526.327124872,22.0795,0.27853
22245,2455527.3270567614,22.06201,0.27537
22246,2455528.326987384,22.0449,0.27242
22247,2455529.326916759,22.02815,0.26968
22248,2455530.326844907,22.01178,0.26715
22249,2455531.32677185,21.99579,0.26484
22250,2455532.3266976103,21.9802,0.26274
22251,2455533.3266222114,21.96501,0.26086
22252,2455534.3265456776,21.95023,0.2592
22253,2455535.3264680346,21.93586,0.25776
22254,2455536.3263893086,21.92191,0.25654
22255,2455537.326309527,21.90839,0.25554
22256,2455538.326228717,21.8953,0.25477
22257,2455539.3261469062,21.88266,0.25422
22258,2455540.326064124,21.87045,0.25389
22259,2455541.3259803974,21.8587,0.25379
22260,2455542.3258957556,21.84741,0.25392
22261,2455543.3258102266,21.83657,0.25427
22262,2455544.3257238395,21.82621,0.25484
22263,2455545.325636622,21.8163,0.25565
22264,2455546.325548603,21.80688,0.25668
22265,2455547.3254598114,21.79793,0.25793
22266,2455548.3253702745,21.78946,0.25941
22267,2455549.325280021,21.78147,0.26112
22268,2455550.3251890787,21.77397,0.26305
22269,2455551.3250974757,21.76696,0.26521
22270,2455552.325005239,21.76044,0.26759
22271,2455553.324912396,21.75442,0.2702
22272,2455554.324818973,21.7489,0.27304
22273,2455555.3247249983,21.74388,0.2761
22274,2455556.3246304994,21.73936,0.27938
22275,2455557.3245355035,21.73536,0.28289
22276,2455558.3244400397,21.73186,0.28662
22277,2455559.324344137,21.72887,0.29057
22278,2455560.3242478264,21.72641,0.29475
22279,2455561.324151137,21.72446,0.29915
22280,2455562.3240541006,21.72303,0.30378
22281,2455563.3239567494,21.72212,0.30862
22282,2455564.3238591156,21.72174,0.31368
22283,2455565.3237612317,21.72189,0.31896
22284,2455566.32366313,21.72256,0.32446
22285,2455567.3235648437,21.72377,0.33018
22286,2455568.323466405,21.7255,0.33611
22287,2455569.323367846,21.72776,0.34225
22288,2455570.3232692,21.73054,0.3486
22289,2455571.323170498,21.73386,0.35517
22290,2455572.3230717713,21.73771,0.36194
22291,2455573.3229730516,21.74208,0.36891
22292,2455574.3228743696,21.74698,0.37609
22293,2455575.322775756,21.7524,0.38347
22294,2455576.3226772407,21.75835,0.39105
22295,2455577.322578853,21.76482,0.39883
22296,2455578.3224806227,21.77181,0.40681
22297,2455579.322382578,21.77932,0.41497
22298,2455580.322284747,21.78734,0.42333
22299,2455581.3221871564,21.79588,0.43188
22300,2455582.322089834,21.80494,0.44061
22301,2455583.321992807,21.8145,0.44953
22302,2455584.3218961023,21.82457,0.45864
22303,2455585.321799747,21.83516,0.46792
22304,2455586.3217037693,21.84624,0.47739
22305,2455587.321608197,21.85784,0.48703
22306,2455588.3215130595,21.86993,0.49684
22307,2455589.321418386,21.88253,0.50683
22308,2455590.3213242055,21.89562,0.51699
22309,2455591.3212305484,21.90921,0.52732
22310,2455592.321137443,21.92329,0.53781
22311,2455593.3210449205,21.93786,0.54846
22312,2455594.3209530087,21.95292,0.55928
22313,2455595.3208617372,21.96846,0.57025
22314,2455596.320771134,21.98448,0.58137
22315,2455597.320681228,22.00097,0.59265
22316,2455598.320592046,22.01793,0.60407
22317,2455599.320503615,22.03536,0.61564
22318,2455600.3204159616,22.05325,0.62734
22319,2455601.3203291115,22.07159,0.63919
22320,2455602.3202430904,22.09038,0.65117
22321,2455603.3201579223,22.10962,0.66328
22322,2455604.3200736316,22.1293,0.67552
22323,2455605.319990241,22.14942,0.68789
22324,2455606.3199077733,22.16996,0.70038
22325,2455607.3198262504,22.19093,0.71298
22326,2455608.319745693,22.21231,0.72571
22327,2455609.3196661216,22.23411,0.73854
22328,2455610.319587556,22.25632,0.75149
22329,2455611.3195100157,22.27893,0.76454
22330,2455612.31943352,22.30193,0.7777
22331,2455613.3193580895,22.32533,0.79095
22332,2455614.319283743,22.34912,0.80431
22333,2455615.3192105014,22.37328,0.81776
22334,2455616.3191383863,22.39783,0.83131
22335,2455617.3190674176,22.42275,0.84494
22336,2455618.318997617,22.44803,0.85866
22337,2455619.3189290054,22.47368,0.87246
22338,2455620.318861603,22.49968,0.88634
22339,2455621.3187954295,22.52602,0.9003
22340,2455622.3187305056,22.55271,0.91432
22341,2455623.31866685,22.57974,0.92842
22342,2455624.3186044814,22.60709,0.94258
22343,2455625.3185434174,22.63477,0.95681
22344,2455626.3184836754,22.66276,0.97109
22345,2455627.3184252717,22.69106,0.98543
22346,2455628.318368223,22.71966,0.99982
22347,2455629.318312544,22.74856,1.01425
22348,2455630.318258249,22.77774,1.02873
22349,2455631.318205352,22.8072,1.04325
22350,2455632.318153865,22.83693,1.05781
22351,2455633.3181038015,22.86692,1.0724
22352,2455634.318055172,22.89717,1.08702
22353,2455635.318007987,22.92767,1.10166
22354,2455636.3179622563,22.95841,1.11633
22355,2455637.317917989,22.98938,1.13102
22356,2455638.3178751944,23.02059,1.14573
22357,2455639.3178338795,23.05201,1.16045
22358,2455640.317794053,23.08364,1.17518
22359,2455641.317755723,23.11549,1.18992
22360,2455642.317718899,23.14753,1.20467
22361,2455643.317683589,23.17977,1.21941
22362,2455644.3176498036,23.21219,1.23416
22363,2455645.317617552,23.24479,1.2489
22364,2455646.317586843,23.27757,1.26363
22365,2455647.317557686,23.31052,1.27835
22366,2455648.31753009,23.34362,1.29306
22367,2455649.317504063,23.37687,1.30775
22368,2455650.317479612,23.41027,1.32242
22369,2455651.3174567446,23.44381,1.33707
22370,2455652.317435467,23.47747,1.35168
22371,2455653.317415785,23.51125,1.36627
22372,2455654.317397703,23.54515,1.38082
22373,2455655.3173812255,23.57915,1.39534
22374,2455656.317366356,23.61325,1.40981
22375,2455657.3173530977,23.64743,1.42424
22376,2455658.317341452,23.6817,1.43862
22377,2455659.3173314203,23.71604,1.45294
22378,2455660.317323003,23.75044,1.46722
22379,2455661.3173162,23.7849,1.48144
22380,2455662.31731101,23.8194,1.49559
22381,2455663.3173074313,23.85395,1.50969
22382,2455664.317305461,23.88853,1.52371
22383,2455665.3173050974,23.92313,1.53767
22384,2455666.3173063355,23.95775,1.55156
22385,2455667.317309173,23.99238,1.56537
22386,2455668.317313605,24.02701,1.57911
22387,2455669.317319629,24.06164,1.59277
22388,2455670.317327242,24.09626,1.60634
22389,2455671.317336441,24.13086,1.61983
22390,2455672.317347224,24.16544,1.63323
22391,2455673.3173595886,24.19999,1.64655
22392,2455674.3173735323,24.2345,1.65977
22393,2455675.3173890533,24.26897,1.67289
22394,2455676.3174061477,24.30338,1.68592
22395,2455677.3174248124,24.33774,1.69885
22396,2455678.3174450425,24.37202,1.71167
22397,2455679.317466834,24.40623,1.72439
22398,2455680.3174901805,24.44036,1.737
22399,2455681.317515076,24.4744,1.74949
22400,2455682.3175415145,24.50834,1.76187
22401,2455683.3175694877,24.54218,1.77413
22402,2455684.3175989874,24.5759,1.78627
22403,2455685.3176300055,24.6095,1.79829
22404,2455686.317662532,24.64297,1.81019
22405,2455687.3176965564,24.67631,1.82195
22406,2455688.317732068,24.7095,1.83359
22407,2455689.3177690543,24.74254,1.84509
22408,2455690.317807504,24.77542,1.85646
22409,2455691.3178474037,24.80813,1.86769
22410,2455692.31788874,24.84067,1.87879
22411,2455693.317931499,24.87303,1.88974
22412,2455694.3179756664,24.9052,1.90055
22413,2455695.318021229,24.93718,1.91121
22414,2455696.3180681723,24.96897,1.92173
22415,2455697.3181164833,25.00054,1.93209
22416,2455698.318166148,25.03191,1.94231
22417,2455699.318217154,25.06306,1.95238
22418,2455700.3182694893,25.09398,1.96229
22419,2455701.318323141,25.12468,1.97205
22420,2455702.318378097,25.15514,1.98165
22421,2455703.3184343446,25.18536,1.99109
22422,2455704.3184918705,25.21534,2.00037
22423,2455705.318550661,25.24505,2.00949
22424,2455706.318610702,25.27451,2.01844
22425,2455707.318671979,25.3037,2.02722
22426,2455708.318734476,25.33262,2.03584
22427,2455709.318798177,25.36126,2.04428
22428,2455710.3188630664,25.38961,2.05255
22429,2455711.318929126,25.41766,2.06065
22430,2455712.3189963386,25.44542,2.06857
22431,2455713.319064686,25.47286,2.07631
22432,2455714.3191341492,25.5,2.08387
22433,2455715.319204708,25.52682,2.09125
22434,2455716.3192763426,25.55331,2.09845
22435,2455717.3193490314,25.57947,2.10547
22436,2455718.319422754,25.60529,2.1123
22437,2455719.3194974875,25.63077,2.11895
22438,2455720.319573211,25.6559,2.12541
22439,2455721.3196499012,25.68068,2.13168
22440,2455722.3197275368,25.7051,2.13776
22441,2455723.3198060947,25.72915,2.14365
22442,2455724.3198855547,25.75284,2.14936
22443,2455725.319965895,25.77616,2.15487
22444,2455726.320047094,25.7991,2.16019
22445,2455727.3201291324,25.82167,2.16532
22446,2455728.3202119893,25.84385,2.17026
22447,2455729.3202956454,25.86564,2.175
22448,2455730.3203800805,25.88703,2.17955
22449,2455731.3204652737,25.90803,2.1839
22450,2455732.3205512054,25.92863,2.18806
22451,2455733.320637854,25.94882,2.19202
22452,2455734.3207251974,25.9686,2.19578
22453,2455735.3208132144,25.98797,2.19935
22454,2455736.3209018824,26.00691,2.20271
22455,2455737.320991178,26.02543,2.20587
22456,2455738.321081078,26.04352,2.20884
22457,2455739.3211715585,26.06117,2.2116
22458,2455740.321262595,26.07839,2.21416
22459,2455741.321354162,26.09517,2.21652
22460,2455742.321446235,26.1115,2.21868
22461,2455743.321538787,26.12737,2.22063
22462,2455744.321631791,26.1428,2.22238
22463,2455745.3217252214,26.15776,2.22393
22464,2455746.3218190493,26.17227,2.22528
22465,2455747.321913248,26.18631,2.22643
22466,2455748.3220077897,26.19989,2.22737
22467,2455749.322102647,26.21299,2.22811
22468,2455750.3221977917,26.22563,2.22865
22469,2455751.3222931987,26.23779,2.22899
22470,2455752.322388841,26.24947,2.22914
22471,2455753.3224846926,26.26068,2.22908
22472,2455754.322580729,26.27141,2.22882
22473,2455755.3226769255,26.28166,2.22837
22474,2455756.3227732573,26.29143,2.22772
22475,2455757.3228697004,26.30072,2.22687
22476,2455758.3229662296,26.30952,2.22582
22477,2455759.3230628218,26.31784,2.22458
22478,2455760.323159451,26.32567,2.22315
22479,2455761.323256093,26.33301,2.22152
22480,2455762.3233527225,26.33986,2.21969
22481,2455763.3234493136,26.34621,2.21768
22482,2455764.32354584,26.35207,2.21547
22483,2455765.3236422753,26.35744,2.21306
22484,2455766.3237385936,26.36231,2.21047
22485,2455767.3238347666,26.36667,2.20769
22486,2455768.323930768,26.37055,2.20472
22487,2455769.3240265693,26.37392,2.20156
22488,2455770.3241221425,26.37678,2.19821
22489,2455771.3242174587,26.37915,2.19468
22490,2455772.32431249,26.38102,2.19096
22491,2455773.324407206,26.38238,2.18706
22492,2455774.3245015778,26.38324,2.18299
22493,2455775.3245955766,26.3836,2.17873
22494,2455776.3246891727,26.38346,2.17429
22495,2455777.3247823385,26.38283,2.16968
22496,2455778.324875045,26.38169,2.1649
22497,2455779.324967266,26.38006,2.15995
22498,2455780.3250589753,26.37794,2.15483
22499,2455781.325150146,26.37532,2.14954
22500,2455782.3252407545,26.37222,2.14408
22501,2455783.3253307757,26.36863,2.13847
22502,2455784.325420185,26.36455,2.13269
22503,2455785.325508958,26.35999,2.12676
22504,2455786.3255970716,26.35495,2.12067
22505,2455787.3256845013,26.34943,2.11442
22506,2455788.3257712233,26.34344,2.10802
22507,2455789.3258572128,26.33697,2.10147
22508,2455790.325942446,26.33003,2.09478
22509,2455791.326026899,26.32262,2.08794
22510,2455792.3261105455,26.31475,2.08095
22511,2455793.326193362,26.30641,2.07383
22512,2455794.326275323,26.2976,2.06656
22513,2455795.326356404,26.28834,2.05916
22514,2455796.3264365788,26.27862,2.05162
22515,2455797.3265158227,26.26846,2.04396
22516,2455798.32659411,26.25784,2.03616
22517,2455799.3266714155,26.24677,2.02824
22518,2455800.3267477127,26.23527,2.0202
22519,2455801.326822976,26.22333,2.01204
22520,2455802.32689718,26.21095,2.00376
22521,2455803.3269702992,26.19815,1.99537
22522,2455804.3270423086,26.18493,1.98688
22523,2455805.3271131846,26.17129,1.97827
22524,2455806.327182905,26.15724,1.96956
22525,2455807.327251447,26.14278,1.96076
22526,2455808.3273187904,26.12793,1.95186
22527,2455809.3273849157,26.11268,1.94287
22528,2455810.327449803,26.09705,1.93379
22529,2455811.327513433,26.08105,1.92462
22530,2455812.3275757893,26.06466,1.91537
22531,2455813.3276368524,26.04791,1.90605
22532,2455814.327696605,26.03081,1.89665
22533,2455815.3277550302,26.01334,1.88718
22534,2455816.3278121096,25.99553,1.87764
22535,2455817.3278678264,25.97738,1.86803
22536,2455818.327922163,25.95889,1.85837
22537,2455819.3279751027,25.94008,1.84864
22538,2455820.3280266277,25.92094,1.83887
22539,2455821.3280767216,25.90149,1.82904
22540,2455822.328125367,25.88173,1.81916
22541,2455823.3281725473,25.86167,1.80925
22542,2455824.328218245,25.84131,1.79929
22543,2455825.328262444,25.82067,1.7893
22544,2455826.3283051276,25.79974,1.77927
22545,2455827.3283462794,25.77855,1.76922
22546,2455828.328385883,25.75709,1.75914
22547,2455829.328423923,25.73538,1.74905
22548,2455830.3284603823,25.71342,1.73893
22549,2455831.3284952473,25.69122,1.72881
22550,2455832.3285285034,25.6688,1.71868
22551,2455833.328560138,25.64615,1.70855
22552,2455834.3285901397,25.62329,1.69842
22553,2455835.3286184976,25.60024,1.6883
22554,2455836.3286452037,25.577,1.67819
22555,2455837.328670249,25.55357,1.66809
22556,2455838.328693627,25.52998,1.65801
22557,2455839.328715331,25.50622,1.64796
22558,2455840.3287353544,25.48231,1.63793
22559,2455841.3287536916,25.45826,1.62793
22560,2455842.3287703376,25.43408,1.61796
22561,2455843.3287852868,25.40977,1.60804
22562,2455844.328798535,25.38535,1.59816
22563,2455845.328810076,25.36082,1.58832
22564,2455846.3288199077,25.3362,1.57853
22565,2455847.3288280247,25.31149,1.5688
22566,2455848.328834423,25.2867,1.55912
22567,2455849.328839099,25.26184,1.54951
22568,2455850.32884205,25.23693,1.53996
22569,2455851.328843272,25.21196,1.53048
22570,2455852.328842762,25.18696,1.52108
22571,2455853.328840518,25.16192,1.51175
22572,2455854.3288365374,25.13687,1.5025
22573,2455855.328830818,25.1118,1.49334
22574,2455856.3288233588,25.08673,1.48426
22575,2455857.3288141578,25.06167,1.47528
22576,2455858.328803215,25.03664,1.4664
22577,2455859.328790531,25.01163,1.45762
22578,2455860.3287761067,24.98666,1.44895
22579,2455861.3287599455,24.96175,1.44038
22580,2455862.328742051,24.9369,1.43193
22581,2455863.3287224295,24.91212,1.4236
22582,2455864.3287010877,24.88743,1.41538
22583,2455865.328678033,24.86284,1.40729
22584,2455866.3286532746,24.83835,1.39934
22585,2455867.3286268213,24.81398,1.39151
22586,2455868.3285986832,24.78973,1.38382
22587,2455869.32856887,24.76562,1.37626
22588,2455870.3285373924,24.74166,1.36885
22589,2455871.3285042606,24.71785,1.36158
22590,2455872.328469485,24.6942,1.35446
22591,2455873.3284330773,24.67073,1.34749
22592,2455874.3283950486,24.64744,1.34067
22593,2455875.3283554106,24.62434,1.33401
22594,2455876.328314175,24.60145,1.32751
22595,2455877.328271354,24.57876,1.32117
22596,2455878.3282269593,24.55629,1.315
22597,2455879.3281810037,24.53405,1.30899
22598,2455880.3281335,24.51204,1.30316
22599,2455881.3280844614,24.49028,1.29749
22600,2455882.328033901,24.46877,1.29201
22601,2455883.327981832,24.44753,1.2867
22602,2455884.327928269,24.42656,1.28157
22603,2455885.3278732267,24.40586,1.27663
22604,2455886.327816721,24.38546,1.27187
22605,2455887.3277587676,24.36535,1.26731
22606,2455888.3276993837,24.34556,1.26293
22607,2455889.3276385884,24.32608,1.25876
22608,2455890.327576401,24.30692,1.25477
22609,2455891.327512843,24.2881,1.25099
22610,2455892.3274479364,24.26963,1.24741
22611,2455893.3273817035,24.2515,1.24403
22612,2455894.3273141687,24.23373,1.24085
22613,2455895.3272453556,24.21634,1.23789
22614,2455896.327175288,24.19931,1.23513
22615,2455897.32710399,24.18267,1.23258
22616,2455898.3270314867,24.16641,1.23024
22617,2455899.3269578014,24.15055,1.22811
22618,2455900.3268829584,24.13509,1.22619
22619,2455901.3268069825,24.12003,1.22449
22620,2455902.326729899,24.10539,1.223
22621,2455903.3266517306,24.09116,1.22173
22622,2455904.3265725034,24.07736,1.22067
22623,2455905.3264922416,24.06399,1.21984
22624,2455906.3264109697,24.05105,1.21922
22625,2455907.326328712,24.03855,1.21882
22626,2455908.3262454937,24.0265,1.21864
22627,2455909.326161339,24.01489,1.21868
22628,2455910.3260762733,24.00374,1.21894
22629,2455911.3259903216,23.99305,1.21942
22630,2455912.3259035093,23.98283,1.22013
22631,2455913.325815862,23.97307,1.22106
22632,2455914.325727407,23.96379,1.22221
22633,2455915.3256381713,23.95499,1.22359
22634,2455916.3255481827,23.94668,1.22519
22635,2455917.32545747,23.93885,1.22702
22636,2455918.325366064,23.93152,1.22907
22637,2455919.3252739944,23.92468,1.23134
22638,2455920.3251812933,23.91835,1.23384
22639,2455921.325087992,23.91252,1.23657
22640,2455922.324994123,23.9072,1.23952
22641,2455923.324899718,23.9024,1.24269
22642,2455924.3248048094,23.8981,1.24608
22643,2455925.3247094285,23.89432,1.2497
22644,2455926.324613607,23.89106,1.25354
22645,2455927.324517376,23.88832,1.25759
22646,2455928.324420766,23.8861,1.26187
22647,2455929.3243238083,23.8844,1.26636
22648,2455930.3242265335,23.88323,1.27107
22649,2455931.324128971,23.88257,1.27599
22650,2455932.324031151,23.88244,1.28113
22651,2455933.3239331036,23.88284,1.28648
22652,2455934.3238348574,23.88376,1.29204
22653,2455935.323736442,23.88521,1.29781
22654,2455936.323637886,23.88718,1.30379
22655,2455937.323539218,23.88968,1.30998
22656,2455938.323440466,23.8927,1.31637
22657,2455939.3233416593,23.89625,1.32297
22658,2455940.323242826,23.90033,1.32977
22659,2455941.323143995,23.90493,1.33678
22660,2455942.3230451965,23.91006,1.34398
